CookerStat, GenerateAssetRegistry=0.046935, Initialize=0.208754, RunGuid=RunIDB38BDD994F0840973F506DA23E89974B
SavePackageTransactionId5E34E9DE48840E55C243CBB9F1C3C114_0, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/Paper2DDemo/Content/User_Interface/Pause_Menu/In_Game_Menu.uasset, AutoPackageBackupDelegate=42.352936, FlushAsyncLoading=0.012223, FlushStreamingFunc=0.120755, BlockTillAllRequestsFinished=0.018578, ResetLoadersForSaveUnMarkAllObjects=0.461511, TagPackageExports=7.551376, BeginCacheForCookedPlatformData=0.010759, SerializeImports=2.376489, GatherLocalizableTextData=7.544532, MarkNames=0.050355, SerializeSummary=0.025425, SerializeNames=0.128575, SerializeGatherableTextData=0.155468, BuildExportMap=0.109512, SortExportsNonSeekfree=0.158399, SortExportsSeekfreeConstructor=0.081643, SortExportsSeekfreeInner=3.381155, SortExportsSeekfree=0.005867, BuildDependencyMap=0.040580, SerializeImportMap=0.015158, SerializeExportMap=0.016622, SerializeDependencyMap=0.005867, SerializeStringAssetReferenceMap=0.004400, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.400890, SerializeExports=3.138177, SerializeBulkData=0.021022, MoveFile=1.295067, UnaccountedTime=1.266222, RunGuid=RunIDB38BDD994F0840973F506DA23E89974B
SavePackageTransactionId5E34E9DE48840E55C243CBB9F1C3C114_1, Filename=../../../../../../Users/Daniel/Documents/Unreal Projects/Paper2DDemo/Content/User_Interface/Pause_Menu/In_Game_Menu.uasset, AutoPackageBackupDelegate=35.917202, FlushAsyncLoading=0.017110, FlushStreamingFunc=0.172090, BlockTillAllRequestsFinished=0.024933, ResetLoadersForSaveUnMarkAllObjects=0.567600, TagPackageExports=3.571823, BeginCacheForCookedPlatformData=0.003912, SerializeImports=2.137423, GatherLocalizableTextData=8.731068, MarkNames=0.230756, SerializeSummary=0.076756, SerializeNames=0.352487, SerializeGatherableTextData=0.201911, BuildExportMap=0.131022, SortExportsNonSeekfree=0.215113, SortExportsSeekfreeConstructor=0.015642, SortExportsSeekfreeInner=7.879425, SortExportsSeekfree=0.008311, BuildDependencyMap=0.046443, SerializeImportMap=0.024445, SerializeExportMap=0.033733, SerializeDependencyMap=0.006847, SerializeStringAssetReferenceMap=0.004888, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.653643, SerializeExports=3.992755, SerializeBulkData=0.015158, MoveFile=4.235734, UnaccountedTime=0.250310, RunGuid=RunIDB38BDD994F0840973F506DA23E89974B
